Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,X_d_transform,batch_norm,data/dataset,data/n_splits,data/neg_multiple,data/seed,data/split_bound,data/split_idx,data/split_strategy,data/subdir_patt,data/toc,exp,final_lr,init_lr,max_lr,metrics,model/agg,model/d_h_encoder,model/encoder_depth,model/featurizer,model/message_passing,model/model,model/name,model/pred_head,training/metrics,training/n_epochs,training/pos_multiplier,warmup_epochs,epoch,train_loss,val/accuracy,val/binary_precision,val/binary_recall,val/f1,val/mcc,val/prc,val/roc,val_loss
2024-12-11 13:14:23,5.9h,a1b589fb817d4dacb9a01ca1e0516c23,industrious-dog-524,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,2,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,3,2,24,0.010726054199039936,0.7253982424736023,0.9719345569610596,0.4625420570373535,0.6217364072799683,0.5252895355224609,0.8878334760665894,0.8695414662361145,0.6217364072799683
2024-12-11 13:09:00,5.5h,69cbbd65a93246969cdc06997f461b7d,flawless-ox-613,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,2,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,1,2,24,0.0009720794623717666,0.717522144317627,0.9683667421340942,0.44846776127815247,0.6078140735626221,0.5122491121292114,0.8742464780807495,0.838535487651825,0.6078140735626221
2024-12-11 13:06:34,5.9h,6caa4156ae144a258ee328fe1efe760e,nosy-panda-86,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,1,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,10,2,24,0.29829680919647217,0.8483049869537354,0.9636735916137695,0.7223880887031555,0.822858452796936,0.7186639904975891,0.9575439691543579,0.9561821222305298,0.822858452796936
2024-12-11 12:50:33,5.8h,58ebe212656f47168085f15af458d51f,polite-chimp-502,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,1,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,5,2,24,0.012535794638097286,0.8334664702415466,0.9730370044708252,0.6855696439743042,0.8010779023170471,0.6974086165428162,0.9565421342849731,0.9542135000228882,0.8010779023170471
2024-12-11 12:44:17,5.4h,382c043324bd45c88b9d336005e1b9a9,inquisitive-loon-735,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,1,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,3,2,24,0.05141681432723999,0.818456768989563,0.9785753488540649,0.65110182762146,0.7781311869621277,0.6750335693359375,0.9519793391227722,0.9473786354064941,0.7781311869621277
2024-12-11 12:42:10,5.8h,e082656fdd984292bc5eb8302cd89c1a,clumsy-ape-852,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,1,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,1,2,24,0.00025489175459370017,0.8044173121452332,0.9775515198707581,0.6231606602668762,0.7573079466819763,0.6526662111282349,0.951416552066803,0.9447648525238037,0.7573079466819763
2024-12-11 12:37:43,3.8h,45bc299340a744c4800354328c5e6202,funny-auk-594,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,0,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,10,2,24,0.042034730315208435,0.7593405842781067,0.9031345844268799,0.5797086358070374,0.7023270130157471,0.5540886521339417,0.8860447406768799,0.8943252563476562,0.7023270130157471
2024-12-11 12:13:59,3.9h,f445e16ad54e43f484bbb61680eda40c,stately-cod-381,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,0,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,5,2,24,0.19248837232589722,0.7427488565444946,0.9373581409454346,0.5201765298843384,0.664308488368988,0.5403642654418945,0.9146089553833008,0.9211750030517578,0.664308488368988
2024-12-11 11:59:46,3.9h,25cb20b49ada4336ad957dd6c840e01e,wistful-shrew-110,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,0,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,3,2,24,0.0095738610252738,0.6997556686401367,0.9622315764427185,0.4154317080974579,0.5748534202575684,0.4826914370059967,0.905846118927002,0.9014105796813965,0.5748534202575684
2024-12-11 11:51:45,2.9h,7ed3bf34ddcb4d1daed315c8c1c6355a,ambitious-bat-973,LOCAL,/home/spn1560/.conda/envs/hiec/lib/python3.11/site-packages/submitit/core/_submit.py,spn1560,FINISHED,None,True,sprhea,5,5,1234,80,0,rcmcs,sprhea_v3_folded_pt_ns/rcmcs_80/nm5_5fold,v3_folded_pt_ns,negative_sampling,0.0001,0.0001,0.001,"[BinaryF1Metric(task_weights=[[1.0]]), BinaryPrecision(task_weights=[[1.0]]), BinaryRecall(task_weights=[[1.0]]), BinaryMCC(task_weights=[[1.0]]), BinaryAccuracyMetric(task_weights=[[1.0]]), BinaryAUPRCMetric(task_weights=[[1.0]]), BinaryAUROCMetric(",LastAggregation,300,4,rxn_rc,BondMessagePassing,mpnn_dim_red,rc_agg,DotSig,"['BinaryF1Metric', 'BinaryPrecision', 'BinaryRecall', 'BinaryMCC', 'BinaryAccuracyMetric', 'BinaryAUPRCMetric', 'BinaryAUROCMetric']",25,1,2,24,0.001844331156462431,0.6984984278678894,0.9694104790687561,0.4093005359172821,0.5701339244842529,0.483499675989151,0.9249410629272461,0.9267250895500183,0.5701339244842529
