hp_idx	mean_train_loss	std_train_loss	mean_val_loss	std_val_loss	mean_fit_time	train_loss_curve	val_loss_curve	seed	n_splits	lr	max_epochs	batch_size	optimizer__weight_decay	module__scl_embeds	neg_multiple	user_embeds	item_embeds
1	0.19187493432309694	0.00024272167813338278	0.4764187124634307	0.01121770588232453	45551.22722197026	[0.6967892225310108, 0.573225927071948, 0.5095401807390583, 0.4551960548284744, 0.4051914854629532, 0.36101300059570074, 0.3242758375969917, 0.29518113854708555, 0.27279603124125157, 0.2557662196569204, 0.2428514042286506, 0.23295832386870835, 0.22532718274299976, 0.21934478892751377, 0.21460078119673623, 0.21078169470321553, 0.20767690672706224, 0.20511832699596524, 0.20298742077746387, 0.20119270590817495, 0.199670387599164, 0.19836484609245297, 0.19723192829099712, 0.19624611298682154, 0.1953769941279171, 0.19461158200914974, 0.19393544298077348, 0.19332481404481738, 0.19277980184456914, 0.19229157335142144]	[0.6965000312297772, 0.6017876983140454, 0.578758085055368, 0.5651301607350647, 0.5537598021415285, 0.5433838986867653, 0.5338995652598935, 0.5255570652566868, 0.5183923259585888, 0.5122347821618294, 0.5070218781274168, 0.5025594061314365, 0.4987315584173847, 0.4954102086489434, 0.49251682852288503, 0.4899748578789212, 0.4877026983143844, 0.48564423000253304, 0.48377651385181436, 0.48209622422871473, 0.48053358699735643, 0.4791014817106974, 0.47778029487596385, 0.4765317246821516, 0.4753948053939915, 0.4743480584855541, 0.4733790057843729, 0.4724524275362839, 0.4715924362081053, 0.47081073222460446]	1234	5	0.005	7500	5	5e-05	True	1	esm_rank_50	
2	0.19156127524639804	0.000275840716310792	0.4774501390941053	0.009489264964783178	62792.44000486806	[0.6955576596655698, 0.5711966775626917, 0.5079158653878544, 0.4539675045495805, 0.40407089222578596, 0.3598379622124535, 0.3230438616592437, 0.29388883498134766, 0.2715053843846653, 0.2545528440776396, 0.2417056110073185, 0.23192034732270334, 0.22438499998759331, 0.2185046820551817, 0.2138515267801191, 0.21010914315428317, 0.20707762028016843, 0.2045779352207692, 0.20249556212214914, 0.2007421075273088, 0.1992428360093333, 0.1979473126717867, 0.19681835997445912, 0.19583572709329408, 0.1949656123392032, 0.19419475888077925, 0.19351017355565026, 0.19290212474357432, 0.1923536939594226, 0.19185222333214638]	[0.6935374781967252, 0.6104922391930405, 0.5910180093769429, 0.5785191586952515, 0.5670407886234039, 0.5561011204219073, 0.5459443887277525, 0.5368789824122243, 0.5291510403330055, 0.5226057475492488, 0.5170401814380123, 0.5123446226206883, 0.5083489129998594, 0.5048778637070698, 0.5018249004210397, 0.49912799938253344, 0.496769174194892, 0.49466761399288567, 0.492751037457594, 0.49101978362301696, 0.4894112801673461, 0.4879247361995041, 0.4865347794297833, 0.4852377188449003, 0.4840474006646576, 0.48292862808565357, 0.48188468596678086, 0.480887796284506, 0.47994257388066275, 0.4790577914554941]	1234	5	0.005	7500	5	5e-05	True	1	esm_rank_100	
0	0.1936997338416216	0.0003917561332104857	0.482213299527016	0.008720989546454623	28579.799016818404	[0.6975579312890573, 0.5729663281803418, 0.5087760001905159, 0.455083435480299, 0.40627903831599144, 0.3633520768193519, 0.3275177187128767, 0.2988017983864882, 0.2764571697571813, 0.25926713581461175, 0.24613750405890783, 0.23608046001371344, 0.2283065508001837, 0.22217478442127808, 0.21728775117659765, 0.2133525680763093, 0.2101391910150719, 0.20748811772571663, 0.20527588376487968, 0.20339851907904827, 0.20180714633313088, 0.20045829633758086, 0.1992921434862871, 0.19828010891590925, 0.19739089887271674, 0.1966001801035346, 0.1958957662072853, 0.19525019631590942, 0.19466535553920206, 0.19414524465927435]	[0.6947923641313206, 0.6094632166631017, 0.5873738304127902, 0.5742563197784352, 0.5632649974372143, 0.5534019713704681, 0.544678725901392, 0.5371668551829242, 0.5307485614501652, 0.5254581502328316, 0.5209529751473234, 0.51714516221817, 0.5138206711572992, 0.5108884381594914, 0.5083251400331864, 0.5060559032324241, 0.5040072029443471, 0.5021221994841363, 0.5004568584871181, 0.49893904273291845, 0.4975201182006609, 0.49621175724518046, 0.49499752375976747, 0.4938131030127927, 0.492664657936959, 0.49158709180174454, 0.4905860960170939, 0.4896088283821628, 0.48867572951271676, 0.48781145714865976]	1234	5	0.005	7500	5	5e-05	True	1	esm_rank_20	
