hp_idx	mean_train_loss	std_train_loss	mean_val_loss	std_val_loss	mean_fit_time	train_loss_curve	val_loss_curve	seed	lr	max_epochs	batch_size	optimizer__weight_decay	module__scl_embeds	neg_multiple	user_embeds	item_embeds
5	0.17840653140622767	0.0003914590711684995	0.5200780786352887	0.007824328411029898	33331.4676900357	[0.6937272505006459, 0.5722537281359382, 0.5058772503746037, 0.45000511759341355, 0.39917754377465625, 0.35432322451385256, 0.3168324080536386, 0.2868351179335809, 0.26353381933068915, 0.24570814511782849, 0.2321387547227725, 0.22174320213821078, 0.2137127879021478, 0.2074439487673901, 0.20247044536091477, 0.19847460263601693, 0.1952170098155169, 0.192534985595607, 0.1903026017716536, 0.18842309363502935, 0.18682805191993213, 0.18546183456551635, 0.1842845484469764, 0.183264792147222, 0.1823691399958526, 0.18158073784351286, 0.18087956843652453, 0.18024920574274592, 0.1796798065218773, 0.1791635601429396]	[0.6925956721489246, 0.6117655556206103, 0.5916546105140156, 0.5813178675105939, 0.5736634470131639, 0.5670811325389814, 0.5612451948642314, 0.5560944005195703, 0.5516340493035692, 0.5478649804420717, 0.5446793563872367, 0.5419285467767215, 0.5395413653833883, 0.5374462134041986, 0.5355848235280051, 0.5338876103669717, 0.5323311574757099, 0.5309245649959657, 0.5296262405044236, 0.5284177030117571, 0.527289501703963, 0.5262357425595914, 0.525266931021026, 0.5243737725606124, 0.5235414396828184, 0.5227580726850074, 0.522002197489455, 0.5212761346849945, 0.5205697835442591, 0.5198952402216155]	1234	0.005	7500	5	5e-05	True	1	esm_rank_100	
3	0.17975316923490903	0.00018047446844809257	0.5207377010421863	0.00841717409815683	21863.909584547702	[0.69892126465073, 0.5740013805485064, 0.5070218903800616, 0.4515001502317878, 0.4014343903237185, 0.3573803476715734, 0.32042384879350977, 0.29067894049522863, 0.2673499439484798, 0.24931171837008811, 0.2354482170357206, 0.2247704354381853, 0.21647807179422646, 0.2099812342068897, 0.20483446665681326, 0.20068611784258505, 0.19732602487051196, 0.19454488707901715, 0.19220697590299732, 0.19023144320369914, 0.18855763481395854, 0.18712662245062264, 0.18588365222672587, 0.18480504326965216, 0.18386132109232925, 0.18302476914417182, 0.1822827136293835, 0.18161665914267613, 0.18100868397346742, 0.1804511481407587]	[0.6973320324548519, 0.6169019799292526, 0.5946318471596432, 0.5821011146545494, 0.5724724429382982, 0.5641952750461007, 0.5570921119447144, 0.5510763097873681, 0.5461087949618296, 0.5420197225864761, 0.5386596495150769, 0.535887936524325, 0.533550595556493, 0.5314793788514257, 0.5296486999165891, 0.5280256474083769, 0.5265670460279107, 0.5252309998991858, 0.5239715262225935, 0.5228522815704137, 0.5218176244360327, 0.5208611689109242, 0.5199651971547993, 0.5190906801703052, 0.5182678443114213, 0.5175214320937209, 0.5168236802198871, 0.5161838476689765, 0.5155401755646836, 0.5149225091555811]	1234	0.005	7500	5	5e-05	True	1	esm_rank_20	
4	0.1787497517312	0.00022210974864337238	0.5209699357758525	0.006735543812996509	30159.30015736011	[0.6952983077891037, 0.5701905931000069, 0.5026614833365872, 0.4465906543083636, 0.3960939103746919, 0.35185984570697837, 0.315009049356015, 0.285594655523602, 0.2626996075805823, 0.24516097004348675, 0.2317374584605892, 0.22140785016238032, 0.2134016863102835, 0.20712999231210538, 0.2021512638853707, 0.19816204864863313, 0.19492497546707424, 0.1922689279224473, 0.19006047444621632, 0.18820806185389694, 0.18664045358953787, 0.18529412348535348, 0.184127269339772, 0.18310847071776712, 0.18221200948206878, 0.18141454341117058, 0.180702165683722, 0.18005840832337902, 0.17948265433960245, 0.17896382949307033]	[0.6940282996926275, 0.6164818406105042, 0.5977074250943594, 0.5882544941106043, 0.5812169328800865, 0.5751628089774322, 0.5697365310694371, 0.5648601847876619, 0.5606045029223798, 0.5568948122379663, 0.55367906719863, 0.5508782899306788, 0.5484241636899801, 0.5462969960188949, 0.5443482175729908, 0.5425736198683718, 0.5409450172804869, 0.5394410175772814, 0.5380844801560148, 0.5368316025714149, 0.5356585598856836, 0.5345585399105416, 0.5335071869455017, 0.5325085160198745, 0.5315654826825941, 0.5306745169072092, 0.5298158092280993, 0.528976050120863, 0.5281855418783176, 0.5274083735225917]	1234	0.005	7500	5	5e-05	True	1	esm_rank_50	
8	0.05022770948640379	6.873325016742685e-05	0.5234721321569004	0.016887267403771198	31077.549298031878	[0.694923507998427, 0.5527839780786609, 0.45287041452474414, 0.35980245627855, 0.277104713162106, 0.21199129368053968, 0.16518678220940294, 0.1329192774128322, 0.11085613352406336, 0.09559710180667975, 0.08486316561592086, 0.07715716486505891, 0.07150865496794313, 0.06729133068944612, 0.0640684411191538, 0.06155967015465603, 0.05957148204997122, 0.05797425125098443, 0.05667172514881224, 0.05559742253327139, 0.05469966378544339, 0.053932911056219425, 0.053275739788601326, 0.052707816540255616, 0.05221426676115903, 0.051781318376981036, 0.05139911861565537, 0.0510574995813177, 0.050745710832169263, 0.05046076090766362]	[0.6941337960583347, 0.6032113298461154, 0.5797698332087977, 0.5701161608021784, 0.5636551943770447, 0.5581219948541659, 0.5534038839933391, 0.5493483467652769, 0.545919166259155, 0.5428964189918047, 0.5402662698081793, 0.5379911222612368, 0.5360073050536163, 0.534231476335936, 0.5325684258128172, 0.5310080410827968, 0.529587414776711, 0.5283024337930748, 0.5271251622711185, 0.5260345061192406, 0.5250215922853538, 0.5240555460812276, 0.5231520207273168, 0.5222865588950006, 0.5214641351526329, 0.5206923140929296, 0.5199825917663691, 0.519339061491973, 0.5187350202911905, 0.5181312542669214]	1234	0.005	7500	5	1e-05	True	1	esm_rank_100	
7	0.05034938874385845	8.144005971974951e-05	0.5254789131606044	0.012548014848004748	21786.617092665285	[0.694945228612596, 0.5529337152695402, 0.4525260019837028, 0.35959155273007065, 0.27739260656214254, 0.21265655958708776, 0.1659717566888531, 0.13367645076600942, 0.11151796065122384, 0.09618787302450453, 0.08538081677323414, 0.07762182587772364, 0.07192838556340189, 0.06765732795510114, 0.06437387386368515, 0.06181481783119511, 0.05980103013655625, 0.05818726802803348, 0.056876222057322415, 0.05579617470753638, 0.054890197627982446, 0.05411974465743835, 0.05345770786414589, 0.05288569218491962, 0.05238797096071449, 0.05195673788169929, 0.051581652556054396, 0.051250200333019344, 0.05094958486810293, 0.0506757619663875]	[0.6941864161224632, 0.6038407029492872, 0.5793334116468897, 0.5692230583643997, 0.5629476981784601, 0.5582088799561029, 0.5544263206266024, 0.5512730498908909, 0.5486182716017315, 0.5463260313287586, 0.5442718050370996, 0.5423787310458981, 0.5405921468745682, 0.5389799663790508, 0.5375873085625886, 0.5362787010324012, 0.5350792046239066, 0.5339200340693334, 0.5328572209943998, 0.5318916747216266, 0.5309672536706174, 0.5301033187677133, 0.5292735562197395, 0.5284997016595273, 0.5277865290856705, 0.5270770058993224, 0.5263980971356216, 0.5257263674915253, 0.5251028558818975, 0.5244518249862261]	1234	0.005	7500	5	1e-05	True	1	esm_rank_50	
6	0.050489935425861145	4.472546893024319e-05	0.5454600962603807	0.017615421646332435	17725.756078145158	[0.6989587753839188, 0.5526162145395841, 0.4507508592800278, 0.35859640141319493, 0.27832329528047023, 0.21502204561284588, 0.1688863578721331, 0.13649713890348558, 0.11391213036028786, 0.0980781606354717, 0.08686798267782354, 0.07878062235001584, 0.07283894606485043, 0.06836454188482112, 0.06492404498858174, 0.062240747422075006, 0.06012674288644743, 0.05843803220957617, 0.05707411869381989, 0.055963068951685374, 0.05503287341596807, 0.05425021314837493, 0.0535832937009871, 0.05300259628939105, 0.052493281292964065, 0.05205347990328265, 0.05166461000544356, 0.051315451786703714, 0.051004524243704705, 0.050720810244508995]	[0.7082673762436513, 0.6190145125130674, 0.5951136195107357, 0.5868442666072112, 0.5837084066800096, 0.582578204871787, 0.5822878286659301, 0.5821697151457722, 0.5819946741229379, 0.5818471092261843, 0.5815490579975027, 0.5810929280542931, 0.5804302174063933, 0.5795953878742102, 0.5786448680124916, 0.5777201608305315, 0.5767398478554471, 0.575745219475479, 0.5747082948788896, 0.5736534533813804, 0.5726731515496032, 0.5717496342917944, 0.5708441799571673, 0.5700238730589097, 0.5691715660863198, 0.5683049019686617, 0.567493767399419, 0.5667504026209349, 0.5660804812828978, 0.5654668863602244]	1234	0.005	7500	5	1e-05	True	1	esm_rank_20	
0	0.3788763497226793	0.00017234788708069947	0.5653364016732759	0.003444316449040742	18579.27918188895	[0.7009417627241228, 0.5967552530598808, 0.563867650548374, 0.5438929998895505, 0.5273127056059096, 0.5118485162282115, 0.4970383679403083, 0.48301219081154445, 0.47006815259012724, 0.45831588498101783, 0.44783692099675015, 0.4385832596661432, 0.43048127841569117, 0.42346577952661507, 0.41736215677998073, 0.412060031634788, 0.40747208171035654, 0.40347949589335624, 0.4000153891038853, 0.3969825054421187, 0.39431045362660727, 0.39193420980281973, 0.38983519317360815, 0.38794080884410787, 0.3862409821183948, 0.38471908925322595, 0.38334695326646306, 0.38209941081859017, 0.38096353131626454, 0.37993078242492423]	[0.6990964891777959, 0.6285833461629048, 0.6152132315917547, 0.6094856000980658, 0.6056823455378408, 0.6024129345215631, 0.5991562403199054, 0.5958255196876899, 0.5925177095517198, 0.5893333603938421, 0.5863408917269952, 0.5835214689108157, 0.5809618113246486, 0.5787101831103422, 0.5767429175494475, 0.5749753449202084, 0.5734177316744539, 0.5720096849277746, 0.5707335689343869, 0.5695790899002122, 0.5685292584166822, 0.567580133426352, 0.566728883734655, 0.5659363181722794, 0.5651967717753544, 0.5644995370979449, 0.5638606444433796, 0.5632704673227459, 0.5627397139898419, 0.5622435764035965]	1234	0.005	7500	5	0.0001	True	1	esm_rank_20	
1	0.3770625071648796	0.0005785450558653489	0.5657953643063556	0.003961530522200781	24309.60762893781	[0.6945116573133383, 0.5929835281978226, 0.5600533450289735, 0.5397828312906316, 0.5229895604482209, 0.5074778624708824, 0.49283121404040836, 0.4791074260759237, 0.4664589085374018, 0.4550026881333143, 0.44479435340708673, 0.4357300158339294, 0.42779374414311355, 0.4208843241526981, 0.4148823411499814, 0.40966825334029217, 0.40510926968876476, 0.40113744975272375, 0.39766171577067866, 0.3946076133416278, 0.39191021861302977, 0.3895222943866976, 0.3874052504136504, 0.3855232115698811, 0.38385094076129267, 0.38234693074084636, 0.3809856264470111, 0.3797627623110077, 0.3786538326293673, 0.37764189055039343]	[0.6909075474197214, 0.6265239272188473, 0.6157569514808955, 0.6115930354470139, 0.6089988325859284, 0.6067361645661034, 0.6043820040938738, 0.6018674387433729, 0.5992289667727647, 0.596574302502237, 0.5939821028052927, 0.5914923819889139, 0.5891777907947561, 0.5870349236562119, 0.5850780048257821, 0.5833164945609502, 0.5817121121433232, 0.5802606393459376, 0.5789319495377424, 0.5777164512945638, 0.5765997702841992, 0.5755674081457245, 0.5746259891226159, 0.5737895513331139, 0.5730185756733367, 0.5723003737524256, 0.5716250057924878, 0.5709901969958019, 0.5703868698198479, 0.5698245716626411]	1234	0.005	7500	5	0.0001	True	1	esm_rank_50	
2	0.3769069338570518	0.000605195230443227	0.5658557550387903	0.0032151664435220288	41312.97983935475	[0.6936023315519986, 0.5926352622240526, 0.5600723668471732, 0.5399936274968155, 0.5233010223412518, 0.5078125366523228, 0.49309881545067835, 0.4792668778442132, 0.4664914684474708, 0.45490477099418014, 0.4445939323200298, 0.4354961645636531, 0.42753368079750914, 0.4205950905985298, 0.41455907981584156, 0.40931988835548433, 0.40476837157056683, 0.40078842957409805, 0.3972945672703031, 0.3942364701979392, 0.391534274451475, 0.38914798395025874, 0.3870368676286495, 0.3851564130591938, 0.383472424777608, 0.3819612940748289, 0.38060334008522523, 0.3793720880988741, 0.3782642682150207, 0.37725953584493593]	[0.6958006513077062, 0.6284060330240877, 0.6169715000616087, 0.6124722515265425, 0.6097407470216284, 0.6074635157739365, 0.6051192152854445, 0.6025828310920225, 0.5999014100151046, 0.597184854032068, 0.5944968336945647, 0.5919439713438074, 0.589557936089439, 0.5873350779805984, 0.5853133248490887, 0.5834631540298045, 0.5817693666769908, 0.5802036843464508, 0.5787860386177793, 0.5774920380876197, 0.5763001943957973, 0.5752017271372821, 0.5741884418717631, 0.5732525072835543, 0.5723925291762485, 0.571597633193006, 0.5708716601602264, 0.5701921110178207, 0.5695642253214662, 0.5689833692007965]	1234	0.005	7500	5	0.0001	True	1	esm_rank_100	
